App_Name,SDK_Build_Version,Main_Class,Main_Activity,Has_Ads,Hash_SHA_256,Advertising_Classes,Genre,File_Size_In_MB,Suspicous,Able_To_Instrument,Able_To_Install,Signed_Location,Try_Manual_Testing
5a2b15e38cea748014d7a1edffa92a6632555f0f3c6607ae033f18118962d96c.apk,31.0,coloring.color.number.happy.paint.art.drawing.puzzle,com.unity3d.player.UnityPlayerActivity,Yes,5a2b15e38cea748014d7a1edffa92a6632555f0f3c6607ae033f18118962d96c,"['com.applovin.mediation.adapters.GoogleAdManagerMediationAdapter.jimple', 'com.unity3d.scar.adapter.v2000.scarads.ScarInterstitialAd.jimple', 'com.applovin.mediation.adapters.GoogleMediationAdapter$6.jimple', 'com.unity3d.scar.adapter.v1920.scarads.ScarRewardedAd.jimple', 'com.unity3d.scar.adapter.v2100.scarads.ScarInterstitialAd.jimple', 'com.unity3d.scar.adapter.v2100.scarads.ScarInterstitialAdListener$1.jimple', 'com.unity3d.scar.adapter.v2000.scarads.ScarRewardedAd.jimple', 'com.applovin.mediation.adapters.GoogleAdManagerMediationAdapter$5.jimple', 'com.unity3d.scar.adapter.v2100.scarads.ScarAdBase.jimple', 'com.applovin.mediation.adapters.GoogleAdManagerMediationAdapter$AdViewListener.jimple', 'com.fyber.inneractive.sdk.dv.interstitial.b$a.jimple', 'com.unity3d.scar.adapter.v2000.scarads.ScarInterstitialAdListener$1.jimple', 'com.unity3d.scar.adapter.v1950.scarads.ScarAdBase.jimple', 'com.unity3d.scar.adapter.v1950.scarads.ScarRewardedAd.jimple', 'com.unity3d.scar.adapter.v1920.scarads.ScarInterstitialAdListener$1.jimple', 'com.unity3d.scar.adapter.v2000.scarads.ScarRewardedAdListener$1.jimple', 'com.fyber.inneractive.sdk.dv.banner.a.jimple', 'com.applovin.mediation.adapters.GoogleMediationAdapter$4.jimple', 'com.applovin.mediation.adapters.GoogleAdManagerMediationAdapter$1.jimple', 'com.applovin.mediation.adapters.GoogleMediationAdapter$5.jimple', 'com.unity3d.scar.adapter.v2000.scarads.ScarAdBase.jimple', 'com.applovin.mediation.adapters.GoogleAdManagerMediationAdapter$3.jimple', 'com.unity3d.scar.adapter.v1950.scarads.ScarRewardedAdListener$1.jimple', 'com.unity3d.scar.adapter.v1950.scarads.ScarInterstitialAd.jimple', 'com.vungle.warren.Vungle.jimple', 'com.applovin.mediation.adapters.GoogleMediationAdapter.jimple', 'com.vungle.warren.AdLoader$5$3.jimple', 'com.fyber.inneractive.sdk.dv.interstitial.c$a.jimple', 'com.unity3d.scar.adapter.v2100.scarads.ScarRewardedAd.jimple', 'com.unity3d.scar.adapter.v1950.scarads.ScarInterstitialAdListener$1.jimple', 'com.amazon.device.ads.DTBAdRequest.jimple', 'com.applovin.mediation.adapters.GoogleMediationAdapter$8.jimple', 'com.unity3d.scar.adapter.v1920.scarads.ScarAdBase.jimple', 'com.unity3d.scar.adapter.v1920.scarads.ScarRewardedAdListener$1.jimple', 'com.applovin.mediation.adapters.GoogleMediationAdapter$AdViewListener.jimple', 'com.applovin.mediation.adapters.GoogleMediationAdapter$3.jimple', 'com.unity3d.scar.adapter.v2100.scarads.ScarRewardedAdListener$1.jimple', 'com.fyber.inneractive.sdk.dv.interstitial.c.jimple', 'com.unity3d.scar.adapter.v1920.scarads.ScarInterstitialAd.jimple', 'com.vungle.warren.AdLoader.jimple', 'com.fyber.inneractive.sdk.dv.rewarded.b.jimple', 'com.applovin.mediation.adapters.GoogleAdManagerMediationAdapter$2.jimple', 'com.fyber.inneractive.sdk.dv.rewarded.a$a.jimple', 'com.fyber.inneractive.sdk.dv.banner.a$a.jimple']","['FAMILY', ' GAME_PUZZLE', ' GAME_CASUAL']",63,True,No,No,,
3456925d75803e1368d36dec9f18e71567a0d007333e9a92072301ca448adbe2.apk,33.0,com.grindrapp.android,,Yes,3456925d75803e1368d36dec9f18e71567a0d007333e9a92072301ca448adbe2,"['com.unity3d.scar.adapter.v2000.scarads.ScarInterstitialAd.jimple', 'com.applovin.mediation.adapters.GoogleMediationAdapter$6.jimple', 'com.unity3d.scar.adapter.v1920.scarads.ScarRewardedAd.jimple', 'com.unity3d.scar.adapter.v2100.scarads.ScarInterstitialAd.jimple', 'com.unity3d.scar.adapter.v2100.scarads.ScarInterstitialAdListener$1.jimple', 'com.unity3d.scar.adapter.v2000.scarads.ScarRewardedAd.jimple', 'com.unity3d.scar.adapter.v2100.scarads.ScarAdBase.jimple', 'com.fyber.inneractive.sdk.dv.interstitial.b$a.jimple', 'com.unity3d.scar.adapter.v2000.scarads.ScarInterstitialAdListener$1.jimple', 'com.unity3d.scar.adapter.v1950.scarads.ScarAdBase.jimple', 'com.unity3d.scar.adapter.v1950.scarads.ScarRewardedAd.jimple', 'com.unity3d.scar.adapter.v1920.scarads.ScarInterstitialAdListener$1.jimple', 'com.unity3d.scar.adapter.v2000.scarads.ScarRewardedAdListener$1.jimple', 'com.fyber.inneractive.sdk.dv.banner.a.jimple', 'com.applovin.mediation.adapters.GoogleMediationAdapter$4.jimple', 'com.applovin.mediation.adapters.GoogleMediationAdapter$5.jimple', 'com.unity3d.scar.adapter.v2000.scarads.ScarAdBase.jimple', 'com.unity3d.scar.adapter.v1950.scarads.ScarInterstitialAd.jimple', 'com.vungle.warren.Vungle.jimple', 'com.vungle.warren.downloader.AssetDownloader$3.jimple', 'com.applovin.mediation.adapters.GoogleMediationAdapter.jimple', 'com.vungle.warren.AdLoader$5$3.jimple', 'com.fyber.inneractive.sdk.dv.interstitial.c$a.jimple', 'com.unity3d.scar.adapter.v2100.scarads.ScarRewardedAd.jimple', 'com.unity3d.scar.adapter.v1950.scarads.ScarInterstitialAdListener$1.jimple', 'com.applovin.mediation.adapters.GoogleMediationAdapter$8.jimple', 'com.unity3d.scar.adapter.v1920.scarads.ScarAdBase.jimple', 'com.applovin.mediation.adapters.GoogleMediationAdapter$AdViewListener.jimple', 'com.applovin.mediation.adapters.GoogleMediationAdapter$3.jimple', 'com.unity3d.scar.adapter.v2100.scarads.ScarRewardedAdListener$1.jimple', 'com.fyber.inneractive.sdk.dv.interstitial.c.jimple', 'com.unity3d.scar.adapter.v1920.scarads.ScarInterstitialAd.jimple', 'com.vungle.warren.AdLoader.jimple', 'com.fyber.inneractive.sdk.dv.rewarded.b.jimple', 'com.fyber.inneractive.sdk.dv.rewarded.a$a.jimple', 'com.fyber.inneractive.sdk.dv.banner.a$a.jimple']","['FAMILY', ' SOCIAL']",230,True,No,Yes,../Data/Application_Analysis/3456925d75803e1368d36dec9f18e71567a0d007333e9a92072301ca448adbe2.apk/signed3456925d75803e1368d36dec9f18e71567a0d007333e9a92072301ca448adbe2.apk,
eb873afb8d0fd5e28f1a908fa37a247cd49b9f5e7afe6c703c94291c8561d46b.apk,33.0,flipboard.app,,Yes,eb873afb8d0fd5e28f1a908fa37a247cd49b9f5e7afe6c703c94291c8561d46b,"['lk.l2$i.jimple', 'lk.l2.jimple', 'com.inmobi.media.q.jimple', 'q8.c.jimple', 'com.amazon.device.ads.DTBAdRequest.jimple', 'lk.l2$o.jimple', 'q8.c$c.jimple']","['FAMILY', ' NEWS_AND_MAGAZINES']",16,True,No,Yes,../Data/Application_Analysis/eb873afb8d0fd5e28f1a908fa37a247cd49b9f5e7afe6c703c94291c8561d46b.apk/signedeb873afb8d0fd5e28f1a908fa37a247cd49b9f5e7afe6c703c94291c8561d46b.apk,
2c0e6503507af7ac11accb81b4400d822366df3837be09456ebde1a99c892b14.apk,33.0,com.particlenews.newsbreak,,Yes,2c0e6503507af7ac11accb81b4400d822366df3837be09456ebde1a99c892b14,"['wd.tj1.jimple', 'wd.yw.jimple', 'la.b.jimple', 'fm.k.jimple', 'wd.cy.jimple', 'wd.tl1.jimple', 'em.y.jimple', 'wd.d20.jimple', 'wd.l30.jimple', 'ka.b.jimple', 'wd.k01.jimple', 'la.a.jimple', 'wd.j01.jimple', 'q7.k.jimple', 'la.d$b.jimple', 'ja.e.jimple', 'hb.a$c.jimple', 'wd.e30.jimple', 'wy.c.jimple', 'em.j.jimple', 'fm.l.jimple', 'wd.qb1.jimple', 'wd.i01.jimple', 'em.x.jimple', 'em.s.jimple', 'em.t.jimple', 'em.o$a.jimple', 'fm.h.jimple', 'wd.mj1.jimple', 'wd.dz0.jimple', 'ja.c.jimple', 'wd.dg.jimple', 'wd.m01.jimple', 'em.i$a.jimple', 'fm.f.jimple', 'wd.db1.jimple', 'em.i.jimple', 'ja.b.jimple', 'wd.kg.jimple', 'fm.j.jimple', 'wd.ax.jimple', 'x.m0.jimple', 'wd.uy0.jimple', 'wd.ib1.jimple', 'wd.wr.jimple', 'wd.l01.jimple']","['FAMILY', ' NEWS_AND_MAGAZINES']",48,True,No,No,,
0c21f6d60e23b0fa05150aadace148b5bcd282f222a84b020a206c24e869f25f.apk,33.0,com.linkedin.android,com.linkedin.android.authenticator.LaunchActivity,Yes,0c21f6d60e23b0fa05150aadace148b5bcd282f222a84b020a206c24e869f25f,"['com.linkedin.android.forms.view.databinding.FormPillLayoutBindingImpl.jimple', 'com.linkedin.android.profile.photo.edit.ProfilePhotoEditPresenter$2.jimple', 'com.linkedin.android.pegasus.dash.gen.voyager.dash.search.EntityResultViewModel.jimple', 'com.linkedin.android.pages.member.productsmarketplace.PagesProductTopCardDashPresenter.jimple', 'com.linkedin.android.pages.view.databinding.PagesProductTopCardDashBindingImpl.jimple', 'com.linkedin.android.forms.FormPillLayoutPresenter.jimple']","['FAMILY', ' BUSINESS']",82,True,No,No,,
2c64ca049a120a7421100aa0b67c199519a108ccb6046c441a7e456a4b97f42a.apk,33.0,com.badoo.mobile,com.badoo.mobile.android.BadooActivity,Yes,2c64ca049a120a7421100aa0b67c199519a108ccb6046c441a7e456a4b97f42a,"['b.tgs.jimple', 'b.dz8.jimple', 'b.p6b$a.jimple', 'b.kkm.jimple', 'b.cz8.jimple', 'b.pkm.jimple', 'b.xoh.jimple', 'b.zoh$a.jimple', 'b.rbt$a.jimple', 'b.sbt$a.jimple', 'b.zoh.jimple', 'b.fz8$b.jimple', 'b.bph$a.jimple', 'b.au8.jimple', 'b.ogs$e.jimple', 'b.rgs.jimple', 'b.dph$a.jimple', 'b.nkm$a.jimple', 'b.h7r.jimple', 'b.bph.jimple', 'b.sbt.jimple', 'com.vungle.mediation.VungleInterstitialAdapter.jimple', 'b.k7r.jimple', 'b.m7r.jimple', 'b.eph.jimple', 'com.vungle.mediation.VungleInterstitialAdapter$2.jimple', 'b.o6b.jimple', 'b.e4b$a.jimple', 'b.pgs$f.jimple', 'b.xoh$a.jimple', 'b.skm.jimple', 'b.vkm$a.jimple', 'b.obt.jimple', 'b.mkm$a.jimple', 'b.dph.jimple', 'b.qbt.jimple', 'b.lkm$a.jimple', 'b.i6b$b.jimple', 'b.hkm.jimple', 'b.q6b.jimple', 'com.vungle.mediation.VungleBannerAdapter.jimple', 'b.wkm$a.jimple', 'b.xg2.jimple', 'b.aph.jimple', 'b.l5u.jimple', 'b.okm$a.jimple', 'b.z4u.jimple', 'b.vy8.jimple']","['FAMILY', ' DATING']",51,True,No,Yes,../Data/Application_Analysis/2c64ca049a120a7421100aa0b67c199519a108ccb6046c441a7e456a4b97f42a.apk/signed2c64ca049a120a7421100aa0b67c199519a108ccb6046c441a7e456a4b97f42a.apk,
a070a78a18adc558d7f3a279a12d3f44a6012fe1cbe7db83aa04dd24a66d261d.apk,33.0,com.audiomack,com.audiomack.ui.splash.SplashActivity,Yes,a070a78a18adc558d7f3a279a12d3f44a6012fe1cbe7db83aa04dd24a66d261d,"['com.fyber.inneractive.sdk.dv.interstitial.b$a.jimple', 'com.ironsource.adapters.admob.banner.AdMobBannerAdapter.jimple', 'com.fyber.inneractive.sdk.dv.banner.a.jimple', 'y4.l$b.jimple', 'y4.l.jimple', 'com.ironsource.adapters.admob.interstitial.AdMobInterstitialAdLoadListener.jimple', 'com.inmobi.media.q.jimple', 'com.vungle.warren.c.jimple', 'com.ironsource.adapters.admob.banner.AdMobBannerAdapter$1.jimple', 'pr.d$a.jimple', 'jr.c$a.jimple', 'jr.b.jimple', 'mr.b.jimple', 'com.audiomack.ui.ads.ima.ExoVideoPlayer.jimple', 'com.vungle.warren.Vungle.jimple', 'com.ironsource.adapters.admob.banner.AdMobBannerAdListener.jimple', 'mr.d.jimple', 'jr.d.jimple', 'com.vungle.warren.c$e$c.jimple', 'pr.f$a.jimple', 'tr.f$a.jimple', 'com.fyber.inneractive.sdk.dv.interstitial.c$a.jimple', 'com.amazon.device.ads.DTBAdRequest.jimple', 'com.fyber.inneractive.sdk.dv.interstitial.c.jimple', 'com.ironsource.adapters.admob.rewardedvideo.AdMobRewardedVideoAdLoadListener.jimple', 'tr.d$a.jimple', 'mr.c$a.jimple', 'com.fyber.inneractive.sdk.dv.rewarded.b.jimple', 'com.fyber.inneractive.sdk.dv.rewarded.a$a.jimple', 'com.fyber.inneractive.sdk.dv.banner.a$a.jimple']","['FAMILY', ' MUSIC_AND_AUDIO']",38,True,No,Yes,../Data/Application_Analysis/a070a78a18adc558d7f3a279a12d3f44a6012fe1cbe7db83aa04dd24a66d261d.apk/signeda070a78a18adc558d7f3a279a12d3f44a6012fe1cbe7db83aa04dd24a66d261d.apk,
40627fad47208e13ff7955035d04715ba5b4eebde6c5a19701777458539c1063.apk,33.0,com.naver.linewebtoon,com.naver.linewebtoon.splash.SplashActivity,Yes,40627fad47208e13ff7955035d04715ba5b4eebde6c5a19701777458539c1063,"['com.naver.gfpsdk.provider.DfpNativeAdapter.jimple', 'com.naver.gfpsdk.provider.DfpBannerAdapter.jimple', 'sc.b.jimple', 'pc.d.jimple', 'com.naver.linewebtoon.episode.viewer.vertical.VerticalViewerAdapter.jimple', 'com.naver.gfpsdk.provider.DfpBannerAdapter$DfpBannerAdListener.jimple', 'com.naver.linewebtoon.ad.g$c.jimple', 'vc.d$a.jimple', 'com.naver.gfpsdk.provider.DfpInterstitialAdapter$DfpInterstitialAdLoadCallback.jimple', 'com.ironsource.adapters.admob.AdMobInterstitialAdLoadListener.jimple', 'com.naver.linewebtoon.ad.g$a.jimple', 'com.naver.gfpsdk.provider.DfpCombinedAdapter$DfpCombinedAdListener.jimple', 'sc.c$a.jimple', 'com.naver.gfpsdk.provider.DfpRewardedAdapter$DfpRewardedAdLoadCallback.jimple', 'com.vungle.warren.Vungle.jimple', 'pc.c$a.jimple', 'com.naver.gfpsdk.provider.DfpInterstitialAdapter.jimple', 'com.naver.gfpsdk.provider.DfpRewardedAdapter.jimple', 'com.naver.gfpsdk.provider.DfpNativeAdapter$DfpAdListener.jimple', 'com.naver.gfpsdk.provider.DfpCombinedAdapter.jimple', 'com.vungle.warren.AdLoader$5$3.jimple', 'pc.b.jimple', 'com.naver.gfpsdk.provider.DfpRewardedAdapter$showAd$$inlined$with$lambda$1.jimple', 'com.ironsource.adapters.admob.AdMobAdapter$10.jimple', 'com.amazon.device.ads.DTBAdRequest.jimple', 'com.naver.linewebtoon.episode.viewer.vertical.footer.d0.jimple', 'com.ironsource.adapters.admob.AdMobBannerAdListener.jimple', 'com.naver.linewebtoon.ad.g.jimple', 'com.ironsource.adapters.admob.AdMobRewardedVideoAdLoadListener.jimple', 'com.naver.linewebtoon.episode.viewer.vertical.footer.c0.jimple', 'sc.d.jimple', 'vc.f$a.jimple', 'com.vungle.warren.AdLoader.jimple']","['FAMILY', ' COMICS']",28,True,No,No,,
f0fe4b06acbdf49b5340ef13a9f106906efc520e6ab353219c4725c6cc36ade7.apk,33.0,com.snapchat.android,,Yes,f0fe4b06acbdf49b5340ef13a9f106906efc520e6ab353219c4725c6cc36ade7,[],"['FAMILY', ' COMMUNICATION']",40,False,No,No,,
826b0aee01a5f60eceacc29f8dcb3a776f6088b834ee0e66313138cff2d289e0.apk,29.0,com.arcsoft.perfect365,com.arcsoft.perfect365.features.welcome.activity.SplashActivity,Yes,826b0aee01a5f60eceacc29f8dcb3a776f6088b834ee0e66313138cff2d289e0,[],"['FAMILY', ' BEAUTY']",121,False,No,Yes,../Data/Application_Analysis/826b0aee01a5f60eceacc29f8dcb3a776f6088b834ee0e66313138cff2d289e0.apk/signed826b0aee01a5f60eceacc29f8dcb3a776f6088b834ee0e66313138cff2d289e0.apk,
164605c201e064850bb777b8a49d51da99c006092182e94f184c92ad8bc687f9.apk,31.0,com.cars.android,com.cars.android.MainActivity,Yes,164605c201e064850bb777b8a49d51da99c006092182e94f184c92ad8bc687f9,"['o4.b.jimple', 'j5.m.jimple', 'com.cars.android.ui.calculator.CalculatorFragment$onViewCreated$1$1.jimple', 'com.cars.android.ui.listingdetails.CarShopperResourcesFragment$setData$1$1$1.jimple', 'com.cars.android.ui.calculator.FinancialLinksFragment$onViewCreated$1$1.jimple', 'com.cars.android.ad.dfp.AdData$newAdView$1.jimple', 'o4.e.jimple']","['FAMILY', ' AUTO_AND_VEHICLES']",30,True,No,Yes,../Data/Application_Analysis/164605c201e064850bb777b8a49d51da99c006092182e94f184c92ad8bc687f9.apk/signed164605c201e064850bb777b8a49d51da99c006092182e94f184c92ad8bc687f9.apk,
c341379beb487f5731c26f8b01156192e9e4b7ae589724d87752bec5e419cca8.apk,33.0,com.google.android.gm,,Yes,c341379beb487f5731c26f8b01156192e9e4b7ae589724d87752bec5e419cca8,"['lns.jimple', 'zml.jimple', 'mwi.jimple', 'adzo.jimple', 'adzh.jimple', 'pdz.jimple', 'icr.jimple', 'mlf.jimple']","['FAMILY', ' COMMUNICATION']",122,True,No,No,,
d205cbf7bcd7b0f11ec10dd00333a8d4a99dfd14ad82b6a4636910b8db03907a.apk,31.0,com.skype.raider,com.skype4life.MainActivity,Yes,d205cbf7bcd7b0f11ec10dd00333a8d4a99dfd14ad82b6a4636910b8db03907a,[],"['FAMILY', ' COMMUNICATION']",51,False,No,No,,
6700f8b5a3c4163d26281d33ad3b965dd315e9e4229d16c412fe7dc02326c8ff.apk,33.0,com.houzz.app,com.houzz.app.HouzzSplashScreenActivity,Yes,6700f8b5a3c4163d26281d33ad3b965dd315e9e4229d16c412fe7dc02326c8ff,[],"['FAMILY', ' HOUSE_AND_HOME']",256,False,No,Yes,../Data/Application_Analysis/6700f8b5a3c4163d26281d33ad3b965dd315e9e4229d16c412fe7dc02326c8ff.apk/signed6700f8b5a3c4163d26281d33ad3b965dd315e9e4229d16c412fe7dc02326c8ff.apk,
29b9147e81930a943a9a8c37ac30def5f89e20841b2b75d4e7546bd7ea0332d3.apk,33.0,com.halfbrick.fruitninjafree,com.google.firebase.MessagingUnityPlayerActivity,Yes,29b9147e81930a943a9a8c37ac30def5f89e20841b2b75d4e7546bd7ea0332d3,"['com.unity3d.scar.adapter.v2000.scarads.ScarInterstitialAd.jimple', 'com.unity3d.scar.adapter.v1920.scarads.ScarRewardedAd.jimple', 'com.unity3d.scar.adapter.v2000.scarads.ScarRewardedAd.jimple', 'com.fyber.inneractive.sdk.dv.interstitial.b$a.jimple', 'com.unity3d.scar.adapter.v2000.scarads.ScarInterstitialAdListener$1.jimple', 'com.unity3d.scar.adapter.v1950.scarads.ScarAdBase.jimple', 'com.unity3d.scar.adapter.v1950.scarads.ScarRewardedAd.jimple', 'com.unity3d.scar.adapter.v1920.scarads.ScarInterstitialAdListener$1.jimple', 'com.unity3d.scar.adapter.v2000.scarads.ScarRewardedAdListener$1.jimple', 'com.fyber.inneractive.sdk.dv.banner.a.jimple', 'com.ironsource.adapters.admob.AdMobInterstitialAdLoadListener.jimple', 'com.unity3d.scar.adapter.v2000.scarads.ScarAdBase.jimple', 'com.unity3d.scar.adapter.v1950.scarads.ScarRewardedAdListener$1.jimple', 'com.unity3d.scar.adapter.v1950.scarads.ScarInterstitialAd.jimple', 'com.vungle.warren.Vungle.jimple', 'com.vungle.warren.AdLoader$5$3.jimple', 'com.fyber.inneractive.sdk.dv.interstitial.c$a.jimple', 'com.ironsource.adapters.admob.AdMobAdapter$10.jimple', 'com.unity3d.scar.adapter.v1950.scarads.ScarInterstitialAdListener$1.jimple', 'com.unity3d.scar.adapter.v1920.scarads.ScarAdBase.jimple', 'com.ironsource.adapters.admob.AdMobBannerAdListener.jimple', 'com.unity3d.scar.adapter.v1920.scarads.ScarRewardedAdListener$1.jimple', 'com.fyber.inneractive.sdk.dv.interstitial.c.jimple', 'com.unity3d.scar.adapter.v1920.scarads.ScarInterstitialAd.jimple', 'com.ironsource.adapters.admob.AdMobRewardedVideoAdLoadListener.jimple', 'com.vungle.warren.AdLoader.jimple', 'com.fyber.inneractive.sdk.dv.rewarded.b.jimple', 'com.fyber.inneractive.sdk.dv.rewarded.a$a.jimple', 'com.fyber.inneractive.sdk.dv.banner.a$a.jimple']","['FAMILY', ' GAME_ACTION', ' GAME_ARCADE']",158,True,No,No,,
d1028cd43b77535329ae74432efcd0287b4d89426080a5eabaaaced70f5aebdf.apk,33.0,com.weather.Weather,com.weather.Weather.app.SplashScreenActivity,Yes,d1028cd43b77535329ae74432efcd0287b4d89426080a5eabaaaced70f5aebdf,"['com.weather.Weather.video.ima.DefaultImaPlayer.jimple', 'com.weather.ads2.ui.DfpAdViewGenerator$DfpAdListener.jimple', 'com.weather.Weather.ads.interstitial.BaseInterstitialPresenter$load$1$1$1.jimple', 'com.weather.ads2.config.AdSlotFromJson.jimple', 'com.weather.Weather.daybreak.feed.cards.planningmoments.PlanningMomentsCardViewHolder.jimple', 'com.weather.ads2.config.AdConfigBuilder.jimple', 'com.weather.Weather.daybreak.feed.cards.integratedad.IntegratedAdCardViewHolder.jimple', 'com.weather.Weather.video.ima.VideoAdPlayerController.jimple', 'com.weather.ads2.ui.DfpAdViewGenerator.jimple', 'com.weather.ads2.config.AdSlot.jimple', 'com.weather.Weather.ads.AdModule.jimple', 'com.weather.Weather.daybreak.integratedad.IntegratedMarqueeAdPresenter.jimple', 'com.weather.Weather.ads.AirlockAdConfigProvider.jimple', 'com.weather.ads2.config.AdConfig.jimple', 'com.amazon.device.ads.DTBAdRequest.jimple', 'com.weather.ads2.util.Partner.jimple', 'com.weather.Weather.daybreak.integratedad.IntegratedMarqueeAdView$loadAdBackgroundIntoContainer$2$1$1.jimple', 'com.weather.ads2.ui.AdViewContainerHolder.jimple', 'com.weather.ads2.ui.DfpAd.jimple', 'com.weather.Weather.ads.SimpleAdSlot.jimple', 'com.weather.Weather.daybreak.integratedad.IntegratedMarqueeAdView.jimple']","['FAMILY', ' WEATHER']",84,True,No,Yes,../Data/Application_Analysis/d1028cd43b77535329ae74432efcd0287b4d89426080a5eabaaaced70f5aebdf.apk/signedd1028cd43b77535329ae74432efcd0287b4d89426080a5eabaaaced70f5aebdf.apk,
9596ec5a7a9bfe426cab0020615dbe16048de5f8d9341091730cb1a6dbfd478b.apk,31.0,com.weather.forecast.weatherchannel,com.weather.forecast.weatherchannel.activities.SettingActivity,Yes,9596ec5a7a9bfe426cab0020615dbe16048de5f8d9341091730cb1a6dbfd478b,"['c.g.a.j.a$a.jimple', 'c.g.a.j.d$a.jimple']","['FAMILY', ' WEATHER']",17,True,No,No,,
b4173228ac21dfb59e5c080eea32ec97542e7b8fdda88d6524846ca782034cef.apk,33.0,com.guardian,,Yes,b4173228ac21dfb59e5c080eea32ec97542e7b8fdda88d6524846ca782034cef,"['com.guardian.feature.money.commercial.ads.LoadAd.jimple', 'tv.teads.sdk.utils.adServices.playservices.PlayServicesManager.jimple', 'com.guardian.feature.article.fragment.NativeHeaderArticleFragment.jimple', 'tv.teads.sdk.utils.adServices.playservices.PlayServicesManager$loadAdServicesInfos$2.jimple', 'com.guardian.feature.stream.cards.AdvertCardView$inflateView$1.jimple', 'com.guardian.feature.stream.cards.AdvertCardView.jimple', 'com.guardian.tracking.adverts.AdManagerAdViewAdListener.jimple', 'com.guardian.DaggerGuardianApplication_HiltComponents_SingletonC$FragmentCImpl.jimple', 'com.guardian.DaggerGuardianApplication_HiltComponents_SingletonC$ActivityCImpl.jimple', 'com.guardian.DaggerGuardianApplication_HiltComponents_SingletonC$SingletonCImpl.jimple', 'com.guardian.feature.renderedarticle.bridget.CommercialImpl.jimple', 'com.guardian.feature.money.commercial.interstitial.InterstitialAdViewWrapper.jimple']","['FAMILY', ' NEWS_AND_MAGAZINES']",29,True,No,Yes,../Data/Application_Analysis/b4173228ac21dfb59e5c080eea32ec97542e7b8fdda88d6524846ca782034cef.apk/signedb4173228ac21dfb59e5c080eea32ec97542e7b8fdda88d6524846ca782034cef.apk,
ffe335681a8a2208272a6fc449e045ff0fcd6cd888fed019d3b709f56bff4da6.apk,33.0,com.espn.fantasy.lm.football,com.espn.fantasy.activity.main.MainActivity,Yes,ffe335681a8a2208272a6fc449e045ff0fcd6cd888fed019d3b709f56bff4da6,['com.disney.mediaplayer.player.local.DisneyMediaAdPlayer.jimple'],"['FAMILY', ' SPORTS']",22,True,No,Yes,../Data/Application_Analysis/ffe335681a8a2208272a6fc449e045ff0fcd6cd888fed019d3b709f56bff4da6.apk/signedffe335681a8a2208272a6fc449e045ff0fcd6cd888fed019d3b709f56bff4da6.apk,
