App_Name,SDK_Build_Version,Main_Class,Main_Activity,Has_Ads,Hash_SHA_256,Advertising_Classes,Genre,File_Size_In_MB,Suspicous,Able_To_Instrument,Able_To_Install,Signed_Location,Try_Manual_Testing
0DD61CB1F71AE9AFF6A8DC67DEA84CBD0317E3AEF95C875A8E022EC8267EF695.apk,33.0,com.ddrmic.penaltyworldcupbrazil2014,com.ddrmic.penaltyworldcupbrazil2014.main,Yes,0dd61cb1f71ae9aff6a8dc67dea84cbd0317e3aef95c875a8e022ec8267ef695,"['anywheresoftware.b4a.admobwrapper.AdViewWrapper.jimple', 'anywheresoftware.b4a.admobwrapper.AdViewWrapper$InterstitialAdWrapper$1.jimple', 'anywheresoftware.b4a.admobwrapper.AdViewWrapper$1.jimple']","['FAMILY', ' GAME_SPORTS']",8,True,No,No,,
2CA414340473F9E706848CC75EE3D8A58B1FBE33A8B0E60EE0BB30B877A7B8D5.apk,31.0,com.my.acanet,com.my.acanet.MainActivity,Yes,2ca414340473f9e706848cc75ee3d8a58b1fbe33a8b0e60ee0bb30b877a7b8d5,"['com.my.acanet.LimpopoActivity.jimple', 'com.my.acanet.StatuActivity.jimple', 'com.my.acanet.Admob.jimple', 'com.my.acanet.CompetitionActivity.jimple', 'com.my.acanet.NorthernCapeActivity.jimple', 'com.my.acanet.StatusActivity.jimple', 'com.my.acanet.ProfileUiActivity.jimple', 'com.my.acanet.EditorActivity.jimple', 'com.my.acanet.KwazuluNatalActivity.jimple', 'com.my.acanet.WesternCapeActivity.jimple', 'com.my.acanet.FreeStateActivity.jimple', 'com.my.acanet.NorthWestActivity.jimple', 'com.my.acanet.ImageActivity.jimple', 'com.my.acanet.FinancialaidActivity.jimple', 'com.my.acanet.NotepadActivity.jimple', 'com.my.acanet.GautengActivity.jimple', 'com.my.acanet.EasternCapeActivity.jimple', 'com.my.acanet.ProspectusActivity.jimple', 'com.my.acanet.MpumalangaActivity.jimple', 'com.my.acanet.UniversityActivity.jimple', 'com.my.acanet.DitabaActivity.jimple', 'com.my.acanet.CollegesActivity.jimple', 'com.my.acanet.LinksActivity.jimple']","['FAMILY', ' EDUCATION']",12,True,No,Yes,../Data/Application_Analysis/2CA414340473F9E706848CC75EE3D8A58B1FBE33A8B0E60EE0BB30B877A7B8D5.apk/signed2CA414340473F9E706848CC75EE3D8A58B1FBE33A8B0E60EE0BB30B877A7B8D5.apk,
17C90C42DC54C6F2B2970F9ADC597B8D0E0E23739F0C1E966E3D0B2246206211.apk,33.0,com.lomolsoft.language.learncroatian,com.lomolsoft.language.learncroatian.activity.WelActivity,Yes,17c90c42dc54c6f2b2970f9adc597b8d0e0e23739f0c1e966e3d0b2246206211,[],"['FAMILY', ' EDUCATION']",43,False,No,Yes,../Data/Application_Analysis/17C90C42DC54C6F2B2970F9ADC597B8D0E0E23739F0C1E966E3D0B2246206211.apk/signed17C90C42DC54C6F2B2970F9ADC597B8D0E0E23739F0C1E966E3D0B2246206211.apk,
09D077DA067D3015961E3B5C7B707DEFA2580BC24A1D83EA45FDE3834B337FBD.apk,26.0,com.kwai.video,com.yxcorp.gifshow.HomeActivity,Yes,09d077da067d3015961e3b5c7b707defa2580bc24a1d83ea45fde3834b337fbd,['com.yxcorp.gifshow.activity.UserInfoEditActivity.jimple'],"['FAMILY', ' VIDEO_PLAYERS']",28,True,No,No,,
30B2A892E57B6B1B81F216D92CA3BFC938E42C66B730EF4A6C95CF4FB3F45B22.apk,31.0,com.stardust.kissreader,com.stardust.kissreader.SplashActivity,Yes,30b2a892e57b6b1b81f216d92ca3bfc938e42c66b730ef4a6c95cf4fb3f45b22,[],"['FAMILY', ' BOOKS_AND_REFERENCE']",36,False,No,No,,
27D133FC7A65F333C33F5B09DC7C22E045ECF55201B9FD55A8E0AF6EBF69DFE6.apk,31.0,com.shoujiduoduo.dj,com.duoduo.dj.MainActivity,Yes,27d133fc7a65f333c33f5b09dc7c22e045ecf55201b9fd55a8e0af6ebf69dfe6,[],"['FAMILY', ' MUSIC_AND_AUDIO']",13,False,No,Yes,../Data/Application_Analysis/27D133FC7A65F333C33F5B09DC7C22E045ECF55201B9FD55A8E0AF6EBF69DFE6.apk/signed27D133FC7A65F333C33F5B09DC7C22E045ECF55201B9FD55A8E0AF6EBF69DFE6.apk,
05C9575AADFBC41A1205580E3BF5CC7091719E4CFDC0A4245D6E6180163DE260.apk,31.0,com.pandacomm.baneks,com.pandacomm.baneks.ui.activity.LunchActivity,Yes,05c9575aadfbc41a1205580e3bf5cc7091719e4cfdc0a4245d6e6180163de260,[],"['FAMILY', ' FINANCE']",35,False,No,Yes,../Data/Application_Analysis/05C9575AADFBC41A1205580E3BF5CC7091719E4CFDC0A4245D6E6180163DE260.apk/signed05C9575AADFBC41A1205580E3BF5CC7091719E4CFDC0A4245D6E6180163DE260.apk,
03B6EBB3E4FA431476FC2DE565D1F27464CD0888AC06A9551DB036CBD08EEE1E.apk,32.0,com.thehot.halovpnpro,com.thehot.halovpnpro.ui.SplashActivity,Yes,03b6ebb3e4fa431476fc2de565d1f27464cd0888ac06a9551db036cbd08eee1e,[],"['FAMILY', ' TOOLS']",83,False,No,Yes,../Data/Application_Analysis/03B6EBB3E4FA431476FC2DE565D1F27464CD0888AC06A9551DB036CBD08EEE1E.apk/signed03B6EBB3E4FA431476FC2DE565D1F27464CD0888AC06A9551DB036CBD08EEE1E.apk,
279C30661CFA2C0A915EAF725005C137D5FB59457E0AFE104F26F671DA43784A.apk,33.0,com.burakgon.gamebooster3,com.burakgon.gamebooster3.ui.activities.splash.SplashActivity,Yes,279c30661cfa2c0a915eaf725005c137d5fb59457e0afe104f26f671da43784a,[],"['FAMILY', ' ENTERTAINMENT']",41,False,No,No,,
0F3C5767CE8818265193F277A0EF380F24A0CABAB46708F069760E536D520F4A.apk,33.0,com.kbzbank.kpaycustomer,com.huawei.kbz.ui.base.LaunchActivity,Yes,0f3c5767ce8818265193f277a0ef380f24a0cabab46708f069760e536d520f4a,[],"['FAMILY', ' FINANCE']",53,False,No,Yes,../Data/Application_Analysis/0F3C5767CE8818265193F277A0EF380F24A0CABAB46708F069760E536D520F4A.apk/signed0F3C5767CE8818265193F277A0EF380F24A0CABAB46708F069760E536D520F4A.apk,
02B94928D67D4332E5822551565CAC0F538786E363B5C88ADFCDC5FA3AC4D017.apk,33.0,com.lomolsoft.language.learnpersian,com.lomolsoft.language.learnpersian.activity.WelActivity,Yes,02b94928d67d4332e5822551565cac0f538786e363b5c88adfcdc5fa3ac4d017,[],"['FAMILY', ' EDUCATION']",58,False,No,Yes,../Data/Application_Analysis/02B94928D67D4332E5822551565CAC0F538786E363B5C88ADFCDC5FA3AC4D017.apk/signed02B94928D67D4332E5822551565CAC0F538786E363B5C88ADFCDC5FA3AC4D017.apk,
2C2426F665796E28B39B0321735F461929087B43DDB19CCB1320824D1EE4220F.apk,33.0,com.lomolsoft.language.learnvietnamese,com.lomolsoft.language.learnvietnamese.activity.WelActivity,Yes,2c2426f665796e28b39b0321735f461929087b43ddb19ccb1320824d1ee4220f,[],"['FAMILY', ' EDUCATION']",72,False,No,Yes,../Data/Application_Analysis/2C2426F665796E28B39B0321735F461929087B43DDB19CCB1320824D1EE4220F.apk/signed2C2426F665796E28B39B0321735F461929087B43DDB19CCB1320824D1EE4220F.apk,
101AE6217698A8A9639BDFD13C30B6C4188AA6E92F4A9E365515BD3C5A6C4B0E.apk,31.0,com.closeli.eyeplus,com.arcsoft.closeli.SplashActivity,Yes,101ae6217698a8a9639bdfd13c30b6c4188aa6e92f4a9e365515bd3c5a6c4b0e,[],"['FAMILY', ' TOOLS']",66,False,No,Yes,../Data/Application_Analysis/101AE6217698A8A9639BDFD13C30B6C4188AA6E92F4A9E365515BD3C5A6C4B0E.apk/signed101AE6217698A8A9639BDFD13C30B6C4188AA6E92F4A9E365515BD3C5A6C4B0E.apk,
1909E8577D22FB50F0097539715121F79C5CD65120BD0AFF5BC96C1BCC113331.apk,34.0,com.ludoy.colorhole,com.unity3d.player.UnityPlayerActivity,Yes,1909e8577d22fb50f0097539715121f79c5cd65120bd0aff5bc96c1bcc113331,[],"['FAMILY', ' GAME_CASUAL']",41,False,No,Yes,../Data/Application_Analysis/1909E8577D22FB50F0097539715121F79C5CD65120BD0AFF5BC96C1BCC113331.apk/signed1909E8577D22FB50F0097539715121F79C5CD65120BD0AFF5BC96C1BCC113331.apk,
2669166FD902967B9507DDD14213E8B4D4CAAF98520D2304945863D865159740.apk,31.0,com.htwig.luvmehair,com.htwig.luvmehair.app.ui.splash.SplashActivity,Yes,2669166fd902967b9507ddd14213e8b4d4caaf98520d2304945863d865159740,[],"['FAMILY', ' BEAUTY']",22,False,No,Yes,../Data/Application_Analysis/2669166FD902967B9507DDD14213E8B4D4CAAF98520D2304945863D865159740.apk/signed2669166FD902967B9507DDD14213E8B4D4CAAF98520D2304945863D865159740.apk,
19B3C283B02B627DA6CFEDD2EA6CF1A14A7DBEA1237BD0E14651C5FD8AC9A25C.apk,31.0,br.com.aplicativosejogos.textosdeamor,br.com.aplicativosejogos.textosdeamor.main,Yes,19b3c283b02b627da6cfedd2ea6cf1a14a7dbea1237bd0e14651c5fd8ac9a25c,"['anywheresoftware.b4a.admobwrapper.AdViewWrapper.jimple', 'br.com.aplicativosejogos.textosdeamor.criatexto$ResumableSub_LoadNativeAd.jimple', 'br.com.aplicativosejogos.textosdeamor.main$MyAdListener.jimple', 'br.com.aplicativosejogos.textosdeamor.adshelper$MyAddOpenAdCallback.jimple', 'br.com.aplicativosejogos.textosdeamor.main$ResumableSub_LoadNativeAd.jimple', 'br.com.aplicativosejogos.textosdeamor.criatexto$MyAdListener.jimple', 'anywheresoftware.b4a.admobwrapper.AdViewWrapper$InterstitialAdWrapper$1.jimple', 'anywheresoftware.b4a.admobwrapper.AdViewWrapper$1.jimple']","['FAMILY', ' LIFESTYLE']",11,True,No,Yes,../Data/Application_Analysis/19B3C283B02B627DA6CFEDD2EA6CF1A14A7DBEA1237BD0E14651C5FD8AC9A25C.apk/signed19B3C283B02B627DA6CFEDD2EA6CF1A14A7DBEA1237BD0E14651C5FD8AC9A25C.apk,
09F160988025C302ACCAC9547D0401AF7546828CEF4F69D32B6E82FF9C480533.apk,33.0,com.thehot.haloswan,com.thehot.haloswan.ui.SplashActivity,Yes,09f160988025c302accac9547d0401af7546828cef4f69d32b6e82ff9c480533,[],"['FAMILY', ' TOOLS']",56,False,No,Yes,../Data/Application_Analysis/09F160988025C302ACCAC9547D0401AF7546828CEF4F69D32B6E82FF9C480533.apk/signed09F160988025C302ACCAC9547D0401AF7546828CEF4F69D32B6E82FF9C480533.apk,
